,S1,C1,S2,C2,S3,C3,S4,C4,S5,C5,unique_suit
22573,1,2,2,3,3,8,4,9,4,13,4
22574,1,1,2,8,2,11,3,12,4,12,4
22575,1,1,1,1,3,6,3,9,4,12,3
22576,1,1,1,3,1,10,2,11,4,11,3
22577,2,1,2,8,3,9,3,10,3,11,2
22578,2,1,2,6,2,7,4,9,4,11,2
22579,1,1,3,1,3,4,4,7,4,11,3
22580,1,1,1,1,2,3,4,9,4,13,3
22581,1,6,1,8,2,9,2,12,3,13,3
22582,1,1,2,3,4,6,4,9,4,12,3
22583,2,1,2,2,3,6,3,7,4,9,3
22584,1,2,2,3,2,5,2,6,3,11,3
22585,1,1,1,7,2,9,4,10,4,11,3
22586,2,3,2,4,3,4,4,6,4,10,3
22587,1,1,3,5,4,8,4,8,4,9,3
22588,1,4,2,5,3,10,3,10,4,13,4
22589,1,1,1,6,2,9,3,9,3,11,3
22590,1,4,1,6,1,6,3,7,4,10,3
22591,2,5,3,8,4,10,4,11,4,12,3
22592,1,6,1,7,2,12,2,12,3,13,3
22593,2,1,3,4,3,6,4,7,4,13,3
22594,1,5,2,8,3,10,4,10,4,13,4
22595,2,1,3,5,3,6,4,9,4,11,3
22596,1,2,1,4,2,5,3,8,4,9,4
22597,2,1,2,2,3,6,3,8,4,9,3
22598,1,2,2,3,3,4,4,6,4,7,4
22599,2,1,3,1,3,2,4,12,4,13,3
22600,1,2,3,2,3,4,3,7,4,10,3
22601,1,1,3,2,3,3,3,10,4,13,3
22602,1,4,1,6,2,7,4,8,4,12,3
22603,2,4,3,6,3,7,4,12,4,13,3
22604,1,2,1,3,2,9,2,11,4,13,3
22605,1,1,1,1,2,4,3,5,4,10,4
22606,2,1,3,6,3,8,4,11,4,13,3
22607,1,1,1,2,3,3,3,4,3,4,2
22608,1,1,1,1,3,5,4,10,4,12,3
22609,1,1,3,4,4,5,4,5,4,10,3
22610,3,3,3,5,4,6,4,7,4,8,2
22611,2,1,3,2,3,4,4,5,4,13,3
22612,1,1,1,2,1,3,2,4,2,12,2
22613,1,1,1,3,2,8,3,11,4,12,4
22614,1,2,3,5,4,11,4,11,4,12,3
22615,2,6,2,8,3,10,4,11,4,11,3
22616,2,1,3,3,3,3,4,5,4,8,3
22617,1,1,1,9,3,9,3,11,4,12,3
22618,1,5,3,8,3,11,3,12,4,13,3
22619,2,1,2,2,2,3,3,6,4,9,3
22620,1,1,1,3,1,5,3,6,4,9,3
22621,1,5,2,6,2,6,2,8,4,11,3
22622,2,2,2,3,2,4,2,5,3,9,2
22623,1,1,2,2,3,3,4,3,4,12,4
22624,1,1,1,3,2,5,3,9,3,12,3
22625,1,1,1,5,1,10,2,12,3,13,3
22626,1,1,1,8,3,11,3,11,4,11,3
22627,1,2,2,6,3,6,4,7,4,9,4
22628,2,1,2,8,3,11,3,11,4,13,3
22629,1,2,2,7,2,8,3,10,4,12,4
22630,1,4,2,8,3,9,3,10,4,11,4
22631,1,1,1,2,1,2,1,3,4,7,2
22632,1,3,1,4,3,10,3,11,4,11,3
22633,1,1,2,2,2,4,4,8,4,10,3
22634,1,3,2,7,2,8,2,9,4,11,3
22635,1,1,1,6,2,7,2,8,3,12,3
22636,1,6,1,6,2,7,3,8,4,10,4
22637,1,1,2,3,4,4,4,8,4,10,3
22638,1,1,2,3,2,7,3,7,4,9,4
22639,2,1,2,1,2,5,3,8,3,9,2
22640,1,5,1,6,1,7,3,8,4,12,3
22641,1,1,1,4,1,6,2,8,3,12,3
22642,2,2,3,3,3,5,3,7,4,13,3
22643,1,1,1,4,1,7,2,8,3,8,3
22644,1,1,1,5,1,5,2,7,2,8,2
22645,1,1,2,4,3,10,4,10,4,12,4
22646,1,1,2,2,3,10,3,11,4,12,4
22647,1,2,1,3,1,6,2,8,3,9,3
22648,1,2,1,8,2,8,3,9,4,12,4
22649,2,1,2,2,3,3,4,4,4,11,3
22650,1,3,2,6,2,7,2,9,2,11,2
22651,1,4,1,7,2,7,4,13,4,13,3
22652,1,1,3,6,4,10,4,11,4,13,3
22653,1,8,1,8,3,9,3,9,4,12,3
22654,1,1,2,2,2,3,2,12,4,13,3
22655,1,3,1,3,3,4,4,6,4,9,3
22656,1,2,1,7,2,9,2,10,2,10,2
22657,1,1,1,4,3,8,3,9,4,11,3
22658,1,2,1,4,2,11,2,13,2,13,2
22659,1,2,2,7,2,8,2,11,3,13,3
22660,2,4,3,5,3,6,4,10,4,11,3
22661,1,1,2,5,3,8,3,11,4,13,4
22662,1,6,1,8,2,9,3,10,3,11,3
22663,1,2,1,5,3,6,4,8,4,9,3
22664,1,1,2,2,3,3,4,6,4,11,4
22665,1,1,2,2,2,7,3,8,4,9,4
22666,1,1,2,4,3,9,3,9,4,12,4
22667,1,5,1,7,1,9,2,11,3,12,3
22668,1,5,1,6,1,8,2,9,4,11,3
22669,2,1,2,3,4,5,4,12,4,12,2
22670,1,1,1,1,3,3,3,9,4,12,3
22671,1,2,1,4,2,6,4,9,4,12,3
22672,1,3,2,3,3,5,4,7,4,12,4
22673,1,1,1,4,2,9,2,11,3,12,3
22674,2,1,2,4,3,9,4,11,4,13,3
22675,2,2,3,4,4,5,4,9,4,13,3
22676,1,3,2,4,2,5,3,7,4,12,4
22677,1,2,2,5,2,7,3,9,4,12,4
22678,1,4,1,5,2,7,4,8,4,13,3
22679,2,3,3,10,3,10,4,11,4,12,3
22680,1,1,1,1,2,2,2,2,4,9,3
22681,1,4,2,5,3,6,3,9,4,11,4
22682,1,3,2,6,3,9,3,11,4,13,4
22683,1,3,2,4,3,6,3,11,3,12,3
22684,1,3,2,3,3,4,4,5,4,7,4
22685,1,1,2,2,4,3,4,8,4,12,3
22686,3,1,4,3,4,4,4,5,4,12,2
22687,1,1,1,2,1,3,1,4,2,10,2
22688,2,7,3,11,3,11,3,12,4,13,3
22689,1,1,1,7,2,7,3,8,3,11,3
22690,1,1,2,4,2,8,4,8,4,12,3
22691,1,1,3,3,4,6,4,8,4,12,3
22692,1,3,2,5,2,7,3,9,4,11,4
22693,1,2,1,2,2,11,3,12,3,13,3
22694,1,3,2,4,3,10,4,12,4,13,4
22695,1,1,1,4,3,9,3,12,4,13,3
22696,1,1,1,6,2,7,4,10,4,11,3
22697,1,6,4,7,4,7,4,8,4,11,2
22698,1,3,1,8,2,8,3,10,3,13,3
22699,2,6,2,7,3,7,3,13,4,13,3
22700,1,3,1,4,1,6,3,7,3,10,2
22701,1,1,1,4,3,8,4,9,4,11,3
22702,1,2,3,5,4,6,4,9,4,9,3
22703,1,1,1,2,2,2,3,4,4,4,4
22704,1,9,2,11,3,13,4,13,4,13,4
22705,2,1,3,3,3,7,3,7,4,13,3
22706,1,4,3,7,3,8,4,9,4,11,3
22707,1,4,1,4,2,6,2,7,3,12,3
22708,1,8,1,9,3,10,4,13,4,13,3
22709,1,2,2,5,3,8,3,9,4,10,4
22710,1,1,1,4,1,9,3,10,4,12,3
22711,1,1,2,6,3,7,3,12,4,12,4
22712,1,3,2,7,2,8,3,12,4,13,4
22713,1,3,2,7,3,9,4,9,4,12,4
22714,1,4,1,4,2,4,3,5,3,6,3
22715,1,3,2,6,3,10,3,12,3,12,3
22716,1,1,3,1,3,3,4,5,4,6,3
22717,1,1,2,3,2,7,2,10,3,11,3
22718,1,1,2,1,3,5,3,7,4,12,4
22719,1,2,1,2,2,4,3,8,3,12,3
22720,1,2,1,7,2,8,2,11,4,13,3
22721,1,2,2,6,2,6,4,7,4,9,3
22722,1,1,1,2,2,11,2,11,4,12,3
22723,1,2,2,3,2,6,4,6,4,10,3
22724,1,3,2,7,2,7,3,7,3,9,3
22725,1,3,2,3,3,4,3,4,4,9,4
22726,1,4,1,8,1,10,3,12,4,13,3
22727,1,5,1,6,3,10,3,12,4,13,3
22728,1,1,2,1,2,2,2,4,4,7,3
22729,1,4,3,9,4,9,4,11,4,11,3
22730,3,1,3,2,4,6,4,7,4,13,2
22731,1,2,2,3,2,7,2,9,4,10,3
22732,2,1,3,2,3,5,4,7,4,9,3
22733,1,2,1,3,2,3,3,9,4,11,4
22734,2,1,2,4,3,6,3,11,4,11,3
22735,1,4,1,5,1,5,2,8,4,10,3
22736,1,1,1,4,2,5,4,7,4,9,3
22737,1,3,2,3,2,11,2,12,4,13,3
22738,1,3,2,4,2,10,3,12,3,13,3
22739,1,1,1,2,3,2,3,7,4,10,3
22740,1,1,1,1,3,3,4,6,4,10,3
22741,1,4,1,8,1,9,1,10,2,11,2
22742,1,2,1,4,1,5,3,9,4,12,3
22743,1,2,2,6,2,8,3,12,3,13,3
22744,1,1,3,6,3,8,4,11,4,13,3
22745,2,1,3,4,3,5,3,8,4,11,3
22746,1,3,2,3,2,4,3,10,4,12,4
22747,1,1,3,2,3,6,4,8,4,10,3
22748,1,4,2,5,2,6,3,13,3,13,3
22749,2,1,3,3,3,8,3,9,4,10,3
22750,1,6,2,6,2,7,4,8,4,13,3
22751,1,2,2,2,3,6,4,7,4,8,4
22752,2,3,2,4,3,7,3,10,3,12,2
22753,1,1,1,3,2,7,4,10,4,13,3
22754,2,2,2,4,2,6,2,7,3,10,2
22755,1,2,1,6,2,6,4,9,4,10,3
22756,1,2,3,10,3,10,4,12,4,12,3
22757,2,1,3,6,4,8,4,12,4,13,3
22758,1,2,1,4,2,6,2,10,3,13,3
22759,1,3,1,3,2,4,3,7,3,9,3
22760,1,1,2,1,2,1,3,9,4,11,4
22761,1,4,1,6,2,11,2,12,2,12,2
22762,1,1,3,4,3,9,4,9,4,9,3
22763,1,3,1,5,2,8,4,12,4,12,3
22764,1,5,1,7,1,9,3,11,4,13,3
22765,1,4,1,6,2,8,3,9,4,10,4
22766,1,5,2,6,2,9,3,10,4,11,4
22767,3,3,3,3,4,9,4,9,4,13,2
22768,2,1,2,9,4,9,4,10,4,13,2
22769,2,2,3,4,3,6,3,9,4,13,3
22770,1,3,1,4,2,5,3,10,4,10,4
22771,2,1,3,1,3,3,3,10,4,10,3
22772,1,1,2,1,3,1,4,4,4,10,4
22773,1,5,2,5,2,7,3,8,4,13,4
22774,1,6,1,7,4,8,4,8,4,13,2
22775,1,1,2,6,3,7,4,12,4,13,4
22776,1,3,1,7,3,10,3,10,4,11,3
22777,1,1,1,3,4,10,4,11,4,12,2
22778,1,5,4,5,4,6,4,7,4,10,2
22779,1,4,1,5,4,9,4,10,4,13,2
22780,1,3,2,3,2,5,3,12,4,12,4
22781,2,1,2,1,3,8,4,11,4,13,3
22782,1,2,1,5,2,7,4,7,4,9,3
22783,2,1,2,5,3,5,3,12,4,13,3
22784,1,2,1,3,2,8,2,9,3,10,3
22785,1,4,2,6,4,7,4,8,4,10,3
22786,1,1,1,2,2,6,2,9,4,13,3
22787,1,4,2,5,2,8,3,8,3,10,3
22788,1,1,2,3,3,4,3,10,4,12,4
22789,1,1,1,4,2,9,4,10,4,10,3
22790,1,5,1,6,2,8,2,10,3,11,3
22791,2,1,2,4,2,5,2,9,4,11,2
22792,1,1,1,2,2,9,3,11,4,11,4
22793,1,6,2,9,3,10,4,13,4,13,4
22794,1,1,3,5,3,8,4,9,4,11,3
22795,1,6,2,8,3,10,3,11,4,12,4
22796,2,2,2,3,2,4,2,7,3,12,2
22797,1,7,2,9,2,12,2,12,3,13,3
22798,1,5,1,7,1,10,2,11,2,13,2
22799,2,5,2,6,2,6,3,13,4,13,3
22800,2,1,3,3,3,7,4,7,4,10,3
22801,1,1,1,5,2,7,4,12,4,13,3
22802,1,1,1,4,2,5,2,7,4,13,3
22803,2,1,2,3,3,3,4,10,4,11,3
22804,1,4,1,5,1,6,4,11,4,13,2
22805,1,1,1,2,2,5,2,8,3,9,3
22806,1,1,2,1,3,2,3,4,4,10,4
22807,1,3,2,4,2,4,3,6,4,7,4
22808,1,1,1,5,3,6,3,7,4,12,3
22809,2,1,2,6,3,7,3,12,4,12,3
22810,2,1,2,4,2,9,3,10,4,11,3
22811,2,1,3,3,3,5,4,6,4,7,3
22812,2,1,2,5,3,6,3,8,4,12,3
22813,1,3,1,3,2,6,3,8,4,11,4
22814,1,1,1,3,1,3,2,7,4,13,3
22815,3,1,3,4,3,7,4,10,4,13,2
22816,1,2,2,5,4,6,4,11,4,13,3
22817,1,3,1,3,1,5,1,6,2,9,2
22818,1,3,2,5,2,6,2,7,2,7,2
22819,1,1,3,8,3,10,4,11,4,13,3
22820,2,6,2,7,3,7,3,8,3,11,2
22821,1,1,1,5,4,6,4,8,4,9,2
22822,1,1,1,2,1,2,3,10,4,10,3
22823,1,2,2,3,2,7,4,8,4,11,3
22824,2,4,3,7,3,10,3,11,4,11,3
22825,2,3,3,3,3,4,4,9,4,13,3
22826,1,1,3,1,3,6,3,11,4,13,3
22827,1,2,1,6,4,7,4,8,4,13,2
22828,1,2,2,2,2,6,2,7,3,10,3
22829,1,3,3,6,3,8,4,11,4,13,3
22830,2,4,3,5,4,5,4,9,4,11,3
22831,3,1,3,1,3,8,4,10,4,11,2
22832,1,2,2,3,4,4,4,12,4,13,3
22833,1,1,2,2,2,6,3,10,3,13,3
22834,2,2,4,4,4,5,4,8,4,12,2
22835,2,2,2,6,3,9,4,12,4,13,3
22836,1,1,1,6,3,7,4,13,4,13,3
22837,1,1,3,4,3,6,4,8,4,10,3
22838,1,2,2,5,2,8,3,9,3,11,3
22839,1,1,1,5,2,7,3,10,4,12,4
22840,3,3,3,5,4,10,4,11,4,13,2
22841,1,1,2,3,2,10,3,10,4,11,4
22842,1,4,1,5,1,10,2,10,4,11,3
22843,1,3,1,5,1,7,2,8,3,10,3
22844,1,3,2,6,3,11,4,11,4,13,4
22845,1,2,1,4,1,6,2,6,4,7,3
22846,2,1,2,4,4,6,4,8,4,11,2
22847,1,2,2,6,3,8,4,9,4,9,4
22848,1,6,2,6,3,7,3,7,4,11,4
22849,1,2,1,8,3,10,4,11,4,12,3
22850,1,1,2,10,3,10,3,11,4,12,4
22851,1,4,2,6,2,7,4,10,4,12,3
22852,2,1,3,2,4,7,4,10,4,13,3
22853,2,1,2,1,2,5,3,8,4,11,3
22854,1,1,2,2,3,7,3,8,4,8,4
22855,1,2,2,3,3,4,4,10,4,13,4
22856,1,2,2,7,3,8,3,8,4,12,4
22857,1,2,1,5,2,7,3,7,3,10,3
22858,3,2,3,3,3,4,3,7,4,13,2
22859,1,1,2,3,3,5,3,7,4,12,4
22860,1,3,2,4,2,8,3,11,4,12,4
22861,2,1,3,1,4,3,4,4,4,13,3
22862,1,1,2,6,3,11,3,11,4,12,4
22863,3,2,3,4,4,6,4,8,4,10,2
22864,1,3,2,5,2,8,3,12,3,13,3
22865,1,1,1,6,2,9,2,10,4,11,3
22866,1,4,2,5,2,6,3,8,4,8,4
22867,2,2,2,3,3,8,4,13,4,13,3
22868,1,2,2,2,2,5,3,8,4,11,4
22869,2,4,2,9,3,11,3,12,3,13,2
22870,1,1,1,4,2,4,3,10,4,13,4
22871,1,1,2,9,3,9,3,11,4,12,4
22872,1,3,1,5,2,5,3,11,4,13,4
22873,1,2,1,7,3,7,3,9,4,11,3
22874,1,3,1,4,1,6,4,6,4,7,2
22875,1,3,1,3,2,7,4,9,4,13,3
22876,2,3,3,5,3,6,3,9,4,12,3
22877,1,5,3,8,3,10,3,12,4,13,3
22878,1,2,3,2,3,8,4,8,4,9,3
22879,1,2,1,4,2,6,2,6,3,11,3
22880,1,2,1,3,1,7,4,7,4,9,2
22881,1,4,1,5,3,9,3,11,4,12,3
22882,1,3,1,5,2,6,3,9,4,12,4
22883,1,1,3,6,4,7,4,7,4,11,3
22884,2,5,2,8,2,9,3,11,3,13,2
22885,2,4,2,7,3,10,3,11,4,12,3
22886,1,8,3,9,3,11,3,13,3,13,2
22887,1,5,1,7,3,11,4,11,4,12,3
22888,2,3,3,3,3,5,3,10,4,10,3
22889,2,8,2,10,3,10,3,12,4,13,3
22890,1,3,2,4,2,5,3,7,4,10,4
22891,2,6,3,8,4,11,4,12,4,13,3
22892,1,3,2,8,3,8,4,9,4,13,4
22893,1,2,1,4,3,6,4,7,4,8,3
22894,1,6,1,6,2,9,4,10,4,13,3
22895,1,5,1,6,1,10,2,12,4,12,3
22896,1,2,1,7,1,11,2,12,3,13,3
22897,1,1,3,2,3,4,4,7,4,11,3
22898,2,3,3,3,3,8,4,8,4,9,3
22899,1,1,1,10,2,11,4,11,4,13,3
22900,1,5,1,6,1,7,1,7,4,11,2
22901,1,1,1,1,2,1,3,11,4,12,4
22902,1,2,2,4,2,9,3,12,4,13,4
22903,1,7,2,9,3,10,3,10,4,13,4
22904,1,1,1,2,1,3,1,10,4,10,2
22905,1,3,1,4,2,4,2,5,3,12,3
22906,2,1,3,4,3,10,4,11,4,12,3
22907,1,3,1,6,2,8,2,9,4,13,3
22908,1,1,2,2,2,3,2,6,4,12,3
22909,1,1,1,1,2,6,3,12,4,12,4
22910,2,7,2,8,4,8,4,12,4,13,2
22911,1,4,2,4,2,6,2,8,3,11,3
22912,1,1,2,1,2,2,4,8,4,9,3
22913,2,1,3,6,4,10,4,12,4,13,3
22914,2,1,2,4,3,7,3,10,3,13,2
22915,1,1,2,1,3,3,4,4,4,9,4
22916,1,3,2,5,2,8,4,9,4,13,3
22917,1,8,1,9,1,10,3,11,4,12,3
22918,1,7,1,8,2,9,3,10,4,13,4
22919,1,8,1,9,2,10,3,12,3,13,3
22920,1,2,2,2,3,4,4,8,4,9,4
22921,1,1,2,7,2,10,3,13,4,13,4
22922,2,1,3,4,4,6,4,6,4,10,3
22923,1,1,2,3,2,3,3,4,3,5,3
22924,1,4,1,4,2,8,3,9,4,11,4
22925,1,1,2,5,3,8,4,8,4,13,4
22926,2,2,2,8,2,11,4,12,4,13,2
22927,1,1,1,8,2,9,3,11,4,13,4
22928,1,2,2,7,2,8,3,9,4,11,4
22929,1,6,2,9,3,9,4,12,4,12,4
22930,3,3,3,4,3,8,4,12,4,12,2
22931,1,1,1,2,3,5,3,7,4,13,3
22932,1,4,2,8,2,9,3,10,4,12,4
22933,1,7,2,8,3,11,3,12,4,13,4
22934,1,2,2,6,3,7,3,10,4,13,4
22935,2,2,3,2,3,3,3,11,4,13,3
22936,1,1,2,6,3,9,3,9,4,11,4
22937,1,5,1,7,1,10,2,10,4,11,3
22938,2,2,2,3,3,6,4,8,4,12,3
22939,1,2,2,5,2,12,3,12,4,13,4
22940,1,2,2,7,3,11,3,12,3,13,3
22941,1,1,1,1,2,5,4,9,4,10,3
22942,1,2,2,5,2,6,2,8,4,12,3
22943,2,1,2,6,2,11,3,12,3,12,2
22944,1,2,1,3,1,4,2,8,3,9,3
22945,1,1,2,5,2,8,4,8,4,10,3
22946,1,4,2,7,2,9,3,10,4,13,4
22947,1,2,1,5,2,6,3,7,4,9,4
22948,1,1,1,2,1,9,2,10,4,12,3
22949,2,3,2,5,2,10,3,11,3,13,2
22950,1,5,1,5,1,8,2,9,2,10,2
22951,1,5,1,8,2,13,3,13,4,13,4
22952,1,2,2,5,2,6,2,8,3,13,3
22953,3,1,3,4,3,10,4,11,4,13,2
22954,1,3,1,5,1,8,2,11,4,12,3
22955,1,3,1,3,2,10,2,11,3,12,3
22956,2,2,2,3,2,5,2,6,3,9,2
22957,1,2,1,8,2,9,4,10,4,12,3
22958,1,1,1,2,3,2,3,13,4,13,3
22959,1,7,1,7,2,10,3,10,3,12,3
22960,1,1,1,1,2,2,3,5,3,6,3
22961,1,1,2,1,2,5,4,7,4,11,3
22962,3,1,3,2,4,5,4,8,4,10,2
22963,2,1,2,6,2,6,3,7,4,12,3
22964,2,3,3,4,4,7,4,10,4,10,3
22965,1,2,1,5,2,10,2,10,4,13,3
22966,1,6,1,8,2,9,2,10,4,11,3
22967,1,3,2,6,3,8,3,9,4,9,4
22968,1,1,4,5,4,9,4,10,4,10,2
22969,2,2,2,4,2,5,2,5,3,7,2
22970,1,3,1,4,2,8,3,9,3,11,3
22971,1,1,2,2,2,8,3,9,4,11,4
22972,1,2,2,4,2,8,3,8,4,9,4
22973,1,5,2,7,3,9,4,11,4,13,4
22974,1,2,3,5,3,7,4,8,4,9,3
22975,1,4,3,6,4,7,4,11,4,13,3
22976,1,1,3,3,3,7,4,8,4,9,3
22977,1,3,1,5,2,7,3,9,3,11,3
22978,3,4,3,5,4,5,4,7,4,12,2
22979,1,5,2,7,2,7,3,8,4,11,4
22980,2,1,3,3,4,5,4,8,4,12,3
22981,2,3,2,4,3,5,3,8,3,12,2
22982,1,1,1,7,2,8,2,8,4,12,3
22983,1,3,2,4,3,5,4,6,4,8,4
22984,1,1,1,10,1,12,3,12,3,13,2
22985,1,1,1,3,3,5,4,7,4,10,3
22986,1,8,1,9,2,10,3,10,4,12,4
22987,1,3,2,5,2,6,2,12,3,12,3
22988,1,1,1,2,3,3,3,10,4,12,3
22989,1,3,1,5,1,10,2,11,4,13,3
22990,1,3,3,3,3,4,3,7,4,11,3
22991,1,2,1,4,2,5,3,5,3,13,3
22992,1,2,2,7,2,8,3,9,3,13,3
22993,2,1,2,1,3,4,4,6,4,9,3
22994,1,1,2,8,3,10,3,11,4,12,4
22995,1,3,2,7,2,9,2,10,3,13,3
22996,1,4,2,6,2,8,3,10,4,13,4
22997,1,1,2,7,2,7,4,11,4,13,3
22998,1,5,2,6,2,10,3,10,4,11,4
22999,1,1,2,2,3,7,3,9,4,13,4
23000,1,1,1,1,3,2,3,10,4,11,3
23001,1,1,1,2,1,3,2,11,2,11,2
23002,2,1,3,8,3,10,3,11,4,13,3
23003,1,2,2,6,3,6,3,7,3,12,3
23004,1,7,2,9,3,9,3,10,4,13,4
23005,1,1,1,11,2,12,2,12,4,13,3
23006,1,3,1,5,1,10,2,11,3,12,3
23007,2,1,2,2,3,5,4,7,4,7,3
23008,1,1,1,4,3,4,4,7,4,13,3
23009,1,1,1,4,1,6,3,7,4,10,3
23010,1,2,2,4,3,4,4,8,4,8,4
23011,1,1,2,4,2,5,3,7,4,13,4
23012,1,5,1,7,1,9,2,10,4,13,3
23013,1,10,2,12,3,12,4,13,4,13,4
23014,1,3,1,10,2,10,3,13,4,13,4
23015,1,1,2,9,3,10,4,10,4,12,4
23016,1,5,1,6,2,6,2,8,3,12,3
23017,1,2,1,3,1,5,3,9,4,12,3
23018,1,2,2,2,2,8,3,10,3,12,3
23019,2,3,2,4,3,6,3,6,4,13,3
23020,1,5,1,5,3,7,4,11,4,13,3
23021,2,5,2,5,4,11,4,12,4,13,2
23022,1,3,1,9,2,11,3,11,4,12,4
23023,1,2,1,2,2,3,2,5,4,13,3
23024,1,4,1,5,2,5,4,10,4,12,3
23025,1,3,2,9,2,9,3,10,4,13,4
23026,1,3,1,7,2,7,3,8,3,11,3
23027,1,7,3,7,3,10,4,11,4,13,3
23028,2,4,3,5,3,11,3,12,4,13,3
23029,1,1,1,5,1,6,2,6,4,13,3
23030,1,2,2,3,2,10,3,11,3,12,3
23031,1,2,2,3,2,4,3,5,3,11,3
23032,1,1,2,2,2,9,3,13,4,13,4
23033,1,1,2,2,3,5,4,6,4,8,4
23034,1,2,1,3,2,6,2,7,3,11,3
23035,1,4,1,5,2,7,3,11,4,11,4
23036,1,7,3,7,4,8,4,8,4,12,3
23037,1,3,2,3,2,4,3,8,3,9,3
23038,1,1,1,3,2,8,2,10,4,10,3
23039,1,4,1,5,2,8,3,12,4,13,4
23040,3,1,3,2,4,4,4,5,4,8,2
23041,2,2,3,4,3,7,3,9,4,12,3
23042,1,1,2,3,2,4,3,5,4,7,4
23043,1,5,2,8,3,8,3,8,4,13,4
23044,2,1,2,2,2,3,2,3,3,7,2
23045,1,1,2,2,2,6,3,9,4,13,4
23046,3,2,4,5,4,5,4,8,4,13,2
23047,1,2,2,3,2,5,3,7,4,8,4
23048,1,6,2,9,2,9,3,12,4,13,4
23049,1,3,2,5,2,8,4,9,4,11,3
23050,2,4,2,5,3,8,4,9,4,12,3
23051,1,2,1,5,2,11,3,11,3,13,3
23052,1,2,2,4,3,5,3,10,4,11,4
23053,1,1,2,4,3,5,3,9,4,11,4
23054,1,6,1,9,1,9,2,11,3,11,3
23055,2,2,2,2,2,3,4,11,4,12,2
23056,1,3,3,4,3,5,4,9,4,9,3
23057,1,3,1,4,2,10,4,12,4,13,3
23058,1,5,2,9,2,10,3,12,3,12,3
23059,1,7,1,8,3,9,4,12,4,13,3
23060,2,6,2,9,3,11,3,12,4,13,3
23061,1,4,3,4,3,5,4,6,4,8,3
23062,1,3,1,3,2,5,3,8,4,10,4
23063,1,2,2,7,2,7,3,11,3,13,3
23064,3,2,3,4,3,8,4,9,4,13,2
23065,2,2,3,6,3,7,4,7,4,12,3
23066,1,5,2,7,2,10,3,12,4,12,4
23067,1,1,1,6,2,8,2,11,3,11,3
23068,1,2,2,5,2,7,3,10,4,13,4
23069,1,1,2,3,3,9,3,12,4,13,4
23070,1,4,3,8,4,9,4,13,4,13,3
23071,3,1,4,1,4,6,4,12,4,13,2
23072,1,4,2,5,3,6,3,8,3,8,3
23073,1,2,1,3,2,3,2,5,3,13,3
23074,1,4,2,6,2,9,3,11,4,13,4
23075,1,8,1,9,3,11,3,13,4,13,3
23076,1,5,2,9,2,9,2,10,2,13,2
23077,2,5,2,6,3,9,4,12,4,13,3
23078,1,2,3,8,3,11,4,13,4,13,3
23079,1,2,1,4,2,8,2,12,3,13,3
23080,1,2,1,4,2,9,3,13,3,13,3
23081,1,2,2,2,2,6,3,10,3,13,3
23082,1,1,1,5,1,7,3,11,4,13,3
23083,1,3,1,4,2,7,2,11,2,12,2
23084,1,1,2,5,2,6,4,8,4,13,3
23085,1,1,1,6,2,10,2,11,3,13,3
23086,1,4,2,5,2,7,2,11,3,12,3
23087,2,1,3,3,3,5,4,6,4,10,3
23088,1,6,1,9,2,10,2,12,4,13,3
23089,1,3,1,7,2,7,2,12,4,13,3
23090,1,2,2,3,2,3,2,9,4,11,3
23091,1,4,2,5,3,6,4,7,4,8,4
23092,1,4,1,5,2,6,2,8,4,9,3
23093,1,1,2,4,3,9,3,11,3,13,3
23094,1,4,1,8,3,9,4,10,4,13,3
23095,1,1,1,5,2,5,3,6,4,12,4
23096,2,1,2,3,2,5,3,7,4,12,3
23097,2,4,3,8,3,10,4,12,4,12,3
23098,2,3,2,3,2,5,3,12,3,13,2
23099,1,3,2,5,3,8,3,11,4,12,4
23100,1,7,2,8,2,9,2,11,3,13,3
23101,1,6,2,10,2,11,3,12,3,13,3
23102,1,2,1,4,3,6,4,6,4,8,3
23103,1,1,1,2,1,5,2,6,2,8,2
23104,1,1,2,2,2,2,3,3,3,7,3
23105,1,2,1,7,2,10,4,10,4,12,3
23106,1,4,2,4,4,6,4,7,4,9,3
23107,3,2,4,6,4,8,4,9,4,10,2
23108,2,2,3,3,3,5,3,8,4,10,3
23109,1,2,2,5,2,5,3,5,4,7,4
23110,1,1,2,6,2,7,4,11,4,12,3
23111,1,3,1,5,1,6,3,12,4,12,3
23112,2,2,2,3,3,3,3,4,4,10,3
23113,1,2,1,3,3,6,3,7,3,10,2
23114,1,5,1,6,2,7,2,8,3,10,3
23115,1,3,2,5,2,10,3,11,3,12,3
23116,1,2,2,7,2,10,3,12,3,13,3
23117,1,1,1,3,3,6,4,9,4,10,3
23118,2,1,2,3,2,5,4,5,4,12,2
23119,1,4,1,5,2,7,4,9,4,9,3
23120,1,4,2,4,2,5,2,12,4,13,3
23121,1,1,1,5,4,7,4,12,4,13,2
23122,1,4,2,6,3,7,4,8,4,10,4
23123,1,2,1,9,3,9,4,11,4,13,3
23124,1,2,2,3,2,4,3,5,4,11,4
23125,1,1,2,9,2,9,4,10,4,13,3
23126,1,3,2,6,2,7,3,9,4,10,4
23127,1,1,1,1,2,4,2,7,3,8,3
23128,1,3,2,6,2,11,3,12,4,13,4
23129,1,4,1,6,2,8,3,8,3,11,3
23130,1,3,1,5,1,7,1,9,3,12,2
